cumulative_customer_pct,cumulative_revenue_pct
80.4682,98.94
80.4853,98.94
80.5024,98.94
80.5195,98.94
80.5366,98.95
80.5537,98.95
80.5707,98.95
80.5878,98.95
80.6049,98.95
80.622,98.95
80.6391,98.96
80.6562,98.96
80.6733,98.96
80.6904,98.96
80.7075,98.96
80.7245,98.96
80.7416,98.97
80.7587,98.97
80.7758,98.97
80.7929,98.97
80.81,98.97
80.8271,98.97
80.8442,98.97
80.8612,98.98
80.8783,98.98
80.8954,98.98
80.9125,98.98
80.9296,98.98
80.9467,98.98
80.9638,98.99
80.9809,98.99
80.9979,98.99
81.015,98.99
81.0321,98.99
81.0492,98.99
81.0663,99.0
81.0834,99.0
81.1005,99.0
81.1176,99.0
81.1347,99.0
81.1347,99.0
81.1688,99.0
81.1859,99.01
81.203,99.01
81.2201,99.01
81.2372,99.01
81.2543,99.01
81.2714,99.01
81.2884,99.02
81.3055,99.02
81.3226,99.02
81.3397,99.02
81.3568,99.02
81.3739,99.02
81.391,99.02
81.4081,99.03
81.4252,99.03
81.4422,99.03
81.4422,99.03
81.4764,99.03
81.4935,99.03
81.5106,99.04
81.5277,99.04
81.5448,99.04
81.5619,99.04
81.5789,99.04
81.596,99.04
81.6131,99.04
81.6302,99.05
81.6473,99.05
81.6644,99.05
81.6815,99.05
81.6986,99.05
81.7157,99.05
81.7327,99.05
81.7498,99.06
81.7669,99.06
81.784,99.06
81.8011,99.06
81.8182,99.06
81.8353,99.06
81.8524,99.07
81.8694,99.07
81.8865,99.07
81.9036,99.07
81.9207,99.07
81.9378,99.07
81.9549,99.07
81.972,99.08
81.9891,99.08
82.0062,99.08
82.0232,99.08
82.0403,99.08
82.0574,99.08
82.0745,99.08
82.0916,99.09
82.1087,99.09
82.1258,99.09
82.1429,99.09
82.1599,99.09
82.177,99.09
82.1941,99.09
82.2112,99.1
82.2283,99.1
82.2454,99.1
82.2625,99.1
82.2796,99.1
82.2967,99.1
82.3137,99.1
82.3308,99.11
82.3479,99.11
82.365,99.11
82.3821,99.11
82.3992,99.11
82.4163,99.11
82.4334,99.11
82.4504,99.12
82.4675,99.12
82.4846,99.12
82.5017,99.12
82.5188,99.12
82.5359,99.12
82.553,99.12
82.5701,99.13
82.5871,99.13
82.6042,99.13
82.6213,99.13
82.6384,99.13
82.6555,99.13
82.6726,99.13
82.6897,99.14
82.7068,99.14
82.7239,99.14
82.7409,99.14
82.758,99.14
82.7751,99.14
82.7922,99.14
82.8093,99.15
82.8264,99.15
82.8435,99.15
82.8606,99.15
82.8776,99.15
82.8947,99.15
82.9118,99.15
82.9289,99.16
82.946,99.16
82.9631,99.16
82.9802,99.16
82.9973,99.16
83.0144,99.16
83.0314,99.16
83.0485,99.17
83.0656,99.17
83.0827,99.17
83.0998,99.17
83.1169,99.17
83.134,99.17
83.1511,99.17
83.1681,99.18
83.1852,99.18
83.2023,99.18
83.2194,99.18
83.2365,99.18
83.2536,99.18
83.2707,99.18
83.2878,99.18
83.3049,99.19
83.3219,99.19
83.339,99.19
83.3561,99.19
83.3732,99.19
83.3903,99.19
83.4074,99.19
83.4245,99.2
83.4416,99.2
83.4586,99.2
83.4757,99.2
83.4928,99.2
83.5099,99.2
83.527,99.2
83.5441,99.21
83.5612,99.21
83.5783,99.21
83.5954,99.21
83.6124,99.21
83.6295,99.21
83.6466,99.21
83.6637,99.21
83.6808,99.22
83.6979,99.22
83.715,99.22
83.7321,99.22
83.7491,99.22
83.7662,99.22
83.7833,99.22
83.8004,99.23
83.8175,99.23
83.8346,99.23
83.8517,99.23
83.8688,99.23
83.8859,99.23
83.9029,99.23
83.92,99.23
83.9371,99.24
83.9542,99.24
83.9713,99.24
83.9884,99.24
84.0055,99.24
84.0226,99.24
84.0396,99.24
84.0567,99.25
84.0738,99.25
84.0909,99.25
84.108,99.25
84.1251,99.25
84.1422,99.25
84.1593,99.25
84.1763,99.25
84.1934,99.26
84.2105,99.26
84.2276,99.26
84.2447,99.26
84.2447,99.26
84.2789,99.26
84.296,99.26
84.3131,99.27
84.3301,99.27
84.3472,99.27
84.3643,99.27
84.3814,99.27
84.3985,99.27
84.4156,99.27
84.4327,99.27
84.4498,99.28
84.4668,99.28
84.4839,99.28
84.501,99.28
84.5181,99.28
84.5352,99.28
84.5523,99.28
84.5694,99.28
84.5865,99.29
84.6036,99.29
84.6206,99.29
84.6377,99.29
84.6548,99.29
84.6719,99.29
84.689,99.29
84.7061,99.3
84.7232,99.3
84.7403,99.3
84.7573,99.3
84.7744,99.3
84.7915,99.3
84.8086,99.3
84.8257,99.3
84.8428,99.31
84.8599,99.31
84.877,99.31
84.8941,99.31
84.9111,99.31
84.9282,99.31
84.9453,99.31
84.9624,99.31
84.9795,99.32
84.9966,99.32
85.0137,99.32
85.0308,99.32
85.0478,99.32
85.0649,99.32
85.082,99.32
85.0991,99.32
85.1162,99.33
85.1333,99.33
85.1504,99.33
85.1675,99.33
85.1846,99.33
85.2016,99.33
85.2187,99.33
85.2358,99.33
85.2529,99.34
85.27,99.34
85.2871,99.34
85.3042,99.34
85.3213,99.34
85.3213,99.34
85.3554,99.34
85.3725,99.34
85.3896,99.35
85.4067,99.35
85.4238,99.35
85.4409,99.35
85.458,99.35
85.4751,99.35
85.4921,99.35
85.5092,99.35
85.5263,99.36
85.5434,99.36
85.5605,99.36
85.5776,99.36
85.5947,99.36
85.6118,99.36
85.6288,99.36
85.6459,99.36
85.663,99.37
85.6801,99.37
85.6972,99.37
85.7143,99.37
85.7314,99.37
85.7485,99.37
85.7656,99.37
85.7826,99.37
85.7997,99.37
85.8168,99.38
85.8339,99.38
85.851,99.38
85.8681,99.38
85.8852,99.38
85.9023,99.38
85.9193,99.38
85.9364,99.38
85.9535,99.39
85.9706,99.39
85.9877,99.39
86.0048,99.39
86.0219,99.39
86.039,99.39
86.056,99.39
86.0731,99.39
86.0902,99.4
86.1073,99.4
86.1244,99.4
86.1415,99.4
86.1586,99.4
86.1757,99.4
86.1928,99.4
86.2098,99.4
86.2269,99.4
86.244,99.41
86.2611,99.41
86.2782,99.41
86.2953,99.41
86.3124,99.41
86.3295,99.41
86.3295,99.41
86.3636,99.41
86.3807,99.42
86.3978,99.42
86.4149,99.42
86.432,99.42
86.4491,99.42
86.4662,99.42
86.4833,99.42
86.5003,99.42
86.5174,99.42
86.5345,99.43
86.5516,99.43
86.5687,99.43
86.5858,99.43
86.6029,99.43
86.62,99.43
86.637,99.43
86.6541,99.43
86.6712,99.43
86.6883,99.44
86.7054,99.44
86.7225,99.44
86.7396,99.44
86.7567,99.44
86.7738,99.44
86.7908,99.44
86.8079,99.44
86.825,99.45
86.8421,99.45
86.8592,99.45
86.8763,99.45
86.8934,99.45
86.9105,99.45
86.9275,99.45
86.9446,99.45
86.9617,99.45
86.9788,99.46
86.9959,99.46
87.013,99.46
87.0301,99.46
87.0472,99.46
87.0643,99.46
87.0813,99.46
87.0984,99.46
87.1155,99.46
87.1326,99.47
87.1497,99.47
87.1668,99.47
87.1839,99.47
87.201,99.47
87.218,99.47
87.2351,99.47
87.2522,99.47
87.2693,99.47
87.2864,99.48
87.3035,99.48
87.3206,99.48
87.3377,99.48
87.3548,99.48
87.3718,99.48
87.3889,99.48
87.406,99.48
87.4231,99.48
87.4402,99.49
87.4573,99.49
87.4744,99.49
87.4915,99.49
87.5085,99.49
87.5256,99.49
87.5427,99.49
87.5598,99.49
87.5769,99.49
87.594,99.5
87.6111,99.5
87.6282,99.5
87.6452,99.5
87.6623,99.5
87.6794,99.5
87.6965,99.5
87.7136,99.5
87.7307,99.5
87.7478,99.51
87.7649,99.51
87.782,99.51
87.799,99.51
87.8161,99.51
87.8332,99.51
87.8503,99.51
87.8674,99.51
87.8845,99.51
87.9016,99.51
87.9187,99.52
87.9357,99.52
87.9528,99.52
87.9699,99.52
87.987,99.52
88.0041,99.52
88.0212,99.52
88.0383,99.52
88.0554,99.52
88.0725,99.53
88.0895,99.53
88.1066,99.53
88.1237,99.53
88.1408,99.53
88.1579,99.53
88.175,99.53
88.1921,99.53
88.2092,99.53
88.2262,99.53
88.2433,99.54
88.2604,99.54
88.2775,99.54
88.2946,99.54
88.3117,99.54
88.3288,99.54
88.3459,99.54
88.363,99.54
88.38,99.54
88.3971,99.55
88.4142,99.55
88.4313,99.55
88.4313,99.55
88.4655,99.55
88.4826,99.55
88.4997,99.55
88.5167,99.55
88.5338,99.55
88.5509,99.55
88.568,99.56
88.5851,99.56
88.6022,99.56
88.6193,99.56
88.6364,99.56
88.6535,99.56
88.6705,99.56
88.6876,99.56
88.7047,99.56
88.7218,99.56
88.7389,99.57
88.756,99.57
88.7731,99.57
88.7902,99.57
88.8072,99.57
88.8243,99.57
88.8414,99.57
88.8585,99.57
88.8756,99.57
88.8756,99.57
88.9098,99.58
88.9269,99.58
88.9269,99.58
88.961,99.58
88.9781,99.58
88.9952,99.58
89.0123,99.58
89.0294,99.58
89.0465,99.58
89.0636,99.58
89.0807,99.59
89.0977,99.59
89.1148,99.59
89.1319,99.59
89.149,99.59
89.1661,99.59
89.1832,99.59
89.2003,99.59
89.2174,99.59
89.2344,99.59
89.2515,99.6
89.2686,99.6
89.2857,99.6
89.3028,99.6
89.3199,99.6
89.337,99.6
89.3541,99.6
89.3712,99.6
89.3882,99.6
89.4053,99.6
89.4224,99.61
89.4395,99.61
89.4566,99.61
89.4737,99.61
89.4908,99.61
89.5079,99.61
89.5249,99.61
89.542,99.61
89.5591,99.61
89.5762,99.61
89.5933,99.62
89.6104,99.62
89.6275,99.62
89.6446,99.62
89.6617,99.62
89.6787,99.62
89.6958,99.62
89.7129,99.62
89.73,99.62
89.7471,99.62
89.7642,99.62
89.7813,99.63
89.7984,99.63
89.7984,99.63
89.7984,99.63
89.8496,99.63
89.8667,99.63
89.8838,99.63
89.9009,99.63
89.918,99.63
89.9351,99.63
89.9522,99.64
89.9692,99.64
89.9863,99.64
90.0034,99.64
90.0205,99.64
90.0376,99.64
90.0547,99.64
90.0718,99.64
90.0889,99.64
90.1059,99.64
90.123,99.64
90.1401,99.65
90.1572,99.65
90.1743,99.65
90.1914,99.65
90.2085,99.65
90.2256,99.65
90.2427,99.65
90.2597,99.65
90.2768,99.65
90.2939,99.65
90.311,99.65
90.3281,99.66
90.3452,99.66
90.3623,99.66
90.3794,99.66
90.3964,99.66
90.4135,99.66
90.4306,99.66
90.4477,99.66
90.4648,99.66
90.4819,99.66
90.499,99.66
90.5161,99.67
90.5332,99.67
90.5502,99.67
90.5673,99.67
90.5844,99.67
90.6015,99.67
90.6186,99.67
90.6357,99.67
90.6528,99.67
90.6699,99.67
90.6869,99.67
90.704,99.68
90.7211,99.68
90.7382,99.68
90.7553,99.68
90.7724,99.68
90.7895,99.68
90.8066,99.68
90.8237,99.68
90.8407,99.68
90.8578,99.68
90.8749,99.68
90.892,99.69
90.9091,99.69
90.9262,99.69
90.9433,99.69
90.9604,99.69
90.9774,99.69
90.9945,99.69
91.0116,99.69
91.0287,99.69
91.0458,99.69
91.0629,99.69
91.08,99.7
91.0971,99.7
91.1141,99.7
91.1312,99.7
91.1483,99.7
91.1654,99.7
91.1825,99.7
91.1996,99.7
91.2167,99.7
91.2338,99.7
91.2509,99.7
91.2679,99.71
91.285,99.71
91.3021,99.71
91.3192,99.71
91.3363,99.71
91.3534,99.71
91.3705,99.71
91.3876,99.71
91.4046,99.71
91.4217,99.71
91.4388,99.71
91.4559,99.71
91.4559,99.72
91.4901,99.72
91.5072,99.72
91.5243,99.72
91.5414,99.72
91.5584,99.72
91.5755,99.72
91.5926,99.72
91.6097,99.72
91.6268,99.72
91.6439,99.72
91.661,99.72
91.6781,99.73
91.6951,99.73
91.7122,99.73
91.7293,99.73
91.7464,99.73
91.7635,99.73
91.7806,99.73
91.7977,99.73
91.8148,99.73
91.8319,99.73
91.8489,99.73
91.866,99.74
91.8831,99.74
91.9002,99.74
91.9173,99.74
91.9344,99.74
91.9515,99.74
91.9686,99.74
91.9856,99.74
92.0027,99.74
92.0198,99.74
92.0369,99.74
92.054,99.74
92.0711,99.75
92.0882,99.75
92.1053,99.75
92.1224,99.75
92.1224,99.75
92.1565,99.75
92.1736,99.75
92.1907,99.75
92.2078,99.75
92.2249,99.75
92.242,99.75
92.2591,99.75
92.2761,99.75
92.2932,99.76
92.3103,99.76
92.3274,99.76
92.3445,99.76
92.3616,99.76
92.3787,99.76
92.3958,99.76
92.4129,99.76
92.4299,99.76
92.447,99.76
92.4641,99.76
92.4812,99.76
92.4983,99.77
92.5154,99.77
92.5325,99.77
92.5496,99.77
92.5666,99.77
92.5837,99.77
92.6008,99.77
92.6179,99.77
92.635,99.77
92.6521,99.77
92.6692,99.77
92.6863,99.77
92.7033,99.77
92.7204,99.78
92.7375,99.78
92.7546,99.78
92.7717,99.78
92.7888,99.78
92.8059,99.78
92.8059,99.78
92.8401,99.78
92.8401,99.78
92.8742,99.78
92.8913,99.78
92.9084,99.78
92.9255,99.79
92.9426,99.79
92.9426,99.79
92.9768,99.79
92.9938,99.79
93.0109,99.79
93.028,99.79
93.0451,99.79
93.0622,99.79
93.0793,99.79
93.0964,99.79
93.1135,99.79
93.1306,99.79
93.1476,99.8
93.1647,99.8
93.1818,99.8
93.1989,99.8
93.216,99.8
93.2331,99.8
93.2502,99.8
93.2673,99.8
93.2843,99.8
93.3014,99.8
93.3185,99.8
93.3356,99.8
93.3527,99.8
93.3698,99.81
93.3869,99.81
93.404,99.81
93.4211,99.81
93.4381,99.81
93.4552,99.81
93.4723,99.81
93.4894,99.81
93.5065,99.81
93.5236,99.81
93.5407,99.81
93.5578,99.81
93.5748,99.81
93.5919,99.81
93.5919,99.82
93.6261,99.82
93.6432,99.82
93.6603,99.82
93.6774,99.82
93.6945,99.82
93.7116,99.82
93.7286,99.82
93.7457,99.82
93.7628,99.82
93.7799,99.82
93.797,99.82
93.8141,99.82
93.8312,99.83
93.8483,99.83
93.8653,99.83
93.8824,99.83
93.8995,99.83
93.9166,99.83
93.9337,99.83
93.9508,99.83
93.9679,99.83
93.985,99.83
94.0021,99.83
94.0191,99.83
94.0362,99.83
94.0362,99.83
94.0704,99.84
94.0875,99.84
94.1046,99.84
94.1217,99.84
94.1217,99.84
94.1558,99.84
94.1729,99.84
94.19,99.84
94.2071,99.84
94.2242,99.84
94.2413,99.84
94.2584,99.84
94.2755,99.84
94.2925,99.84
94.3096,99.85
94.3267,99.85
94.3267,99.85
94.3609,99.85
94.378,99.85
94.3951,99.85
94.4122,99.85
94.4293,99.85
94.4463,99.85
94.4634,99.85
94.4805,99.85
94.4976,99.85
94.5147,99.85
94.5318,99.85
94.5489,99.85
94.566,99.86
94.583,99.86
94.6001,99.86
94.6172,99.86
94.6343,99.86
94.6514,99.86
94.6685,99.86
94.6856,99.86
94.7027,99.86
94.7198,99.86
94.7368,99.86
94.7539,99.86
94.771,99.86
94.7881,99.86
94.8052,99.86
94.8223,99.87
94.8394,99.87
94.8565,99.87
94.8735,99.87
94.8906,99.87
94.9077,99.87
94.9248,99.87
94.9419,99.87
94.959,99.87
94.9761,99.87
94.9932,99.87
95.0103,99.87
95.0273,99.87
95.0444,99.87
95.0615,99.87
95.0786,99.88
95.0957,99.88
95.1128,99.88
95.1299,99.88
95.147,99.88
95.164,99.88
95.1811,99.88
95.1982,99.88
95.2153,99.88
95.2324,99.88
95.2495,99.88
95.2666,99.88
95.2837,99.88
95.3008,99.88
95.3178,99.88
95.3349,99.89
95.352,99.89
95.3691,99.89
95.3862,99.89
95.4033,99.89
95.4204,99.89
95.4375,99.89
95.4545,99.89
95.4716,99.89
95.4887,99.89
95.5058,99.89
95.5229,99.89
95.54,99.89
95.5571,99.89
95.5742,99.89
95.5913,99.89
95.6083,99.9
95.6254,99.9
95.6425,99.9
95.6596,99.9
95.6767,99.9
95.6938,99.9
95.7109,99.9
95.728,99.9
95.745,99.9
95.7621,99.9
95.7792,99.9
95.7963,99.9
95.8134,99.9
95.8305,99.9
95.8476,99.9
95.8647,99.9
95.8817,99.91
95.8988,99.91
95.9159,99.91
95.933,99.91
95.9501,99.91
95.9672,99.91
95.9843,99.91
96.0014,99.91
96.0185,99.91
96.0355,99.91
96.0526,99.91
96.0697,99.91
96.0868,99.91
96.1039,99.91
96.121,99.91
96.1381,99.91
96.1552,99.91
96.1722,99.92
96.1893,99.92
96.1893,99.92
96.2235,99.92
96.2406,99.92
96.2577,99.92
96.2748,99.92
96.2919,99.92
96.309,99.92
96.309,99.92
96.3431,99.92
96.3602,99.92
96.3773,99.92
96.3944,99.92
96.4115,99.92
96.4286,99.92
96.4457,99.92
96.4627,99.93
96.4798,99.93
96.4969,99.93
96.514,99.93
96.5311,99.93
96.5482,99.93
96.5653,99.93
96.5824,99.93
96.5995,99.93
96.6165,99.93
96.6336,99.93
96.6507,99.93
96.6678,99.93
96.6678,99.93
96.702,99.93
96.7191,99.93
96.7362,99.93
96.7532,99.94
96.7703,99.94
96.7874,99.94
96.8045,99.94
96.8216,99.94
96.8387,99.94
96.8558,99.94
96.8729,99.94
96.89,99.94
96.907,99.94
96.9241,99.94
96.9412,99.94
96.9412,99.94
96.9754,99.94
96.9925,99.94
97.0096,99.94
97.0267,99.94
97.0437,99.94
97.0608,99.94
97.0779,99.95
97.0779,99.95
97.1121,99.95
97.1292,99.95
97.1463,99.95
97.1634,99.95
97.1805,99.95
97.1975,99.95
97.2146,99.95
97.2317,99.95
97.2488,99.95
97.2659,99.95
97.283,99.95
97.3001,99.95
97.3172,99.95
97.3342,99.95
97.3513,99.95
97.3684,99.95
97.3855,99.95
97.4026,99.95
97.4197,99.96
97.4368,99.96
97.4539,99.96
97.471,99.96
97.488,99.96
97.5051,99.96
97.5222,99.96
97.5393,99.96
97.5564,99.96
97.5735,99.96
97.5906,99.96
97.6077,99.96
97.6077,99.96
97.6418,99.96
97.6589,99.96
97.676,99.96
97.6931,99.96
97.7102,99.96
97.7273,99.96
97.7444,99.96
97.7614,99.96
97.7785,99.96
97.7956,99.97
97.7956,99.97
97.7956,99.97
97.8469,99.97
97.864,99.97
97.8811,99.97
97.8982,99.97
97.9152,99.97
97.9323,99.97
97.9494,99.97
97.9665,99.97
97.9836,99.97
98.0007,99.97
98.0178,99.97
98.0349,99.97
98.0519,99.97
98.069,99.97
98.0861,99.97
98.1032,99.97
98.1032,99.97
98.1032,99.97
98.1545,99.97
98.1545,99.97
98.1887,99.97
98.2057,99.98
98.2228,99.98
98.2399,99.98
98.257,99.98
98.2741,99.98
98.2912,99.98
98.3083,99.98
98.3254,99.98
98.3424,99.98
98.3595,99.98
98.3766,99.98
98.3937,99.98
98.4108,99.98
98.4279,99.98
98.445,99.98
98.4621,99.98
98.4792,99.98
98.4962,99.98
98.5133,99.98
98.5304,99.98
98.5475,99.98
98.5646,99.98
98.5817,99.98
98.5988,99.98
98.6159,99.98
98.6329,99.98
98.6329,99.98
98.6671,99.98
98.6842,99.99
98.7013,99.99
98.7184,99.99
98.7355,99.99
98.7526,99.99
98.7697,99.99
98.7867,99.99
98.8038,99.99
98.8209,99.99
98.838,99.99
98.838,99.99
98.8722,99.99
98.8893,99.99
98.9064,99.99
98.9234,99.99
98.9405,99.99
98.9576,99.99
98.9747,99.99
98.9918,99.99
99.0089,99.99
99.026,99.99
99.0431,99.99
99.0602,99.99
99.0772,99.99
99.0943,99.99
99.1114,99.99
99.1285,99.99
99.1456,99.99
99.1627,99.99
99.1798,99.99
99.1969,99.99
99.2139,99.99
99.231,99.99
99.2481,99.99
99.2652,99.99
99.2823,99.99
99.2994,99.99
99.3165,100.0
99.3336,100.0
99.3506,100.0
99.3677,100.0
99.3848,100.0
99.3848,100.0
99.419,100.0
99.4361,100.0
99.4532,100.0
99.4703,100.0
99.4874,100.0
99.4874,100.0
99.5215,100.0
99.5386,100.0
99.5557,100.0
99.5728,100.0
99.5899,100.0
99.607,100.0
99.6241,100.0
99.6411,100.0
99.6582,100.0
99.6753,100.0
99.6753,100.0
99.7095,100.0
99.7266,100.0
99.7437,100.0
99.7608,100.0
99.7779,100.0
99.7949,100.0
99.812,100.0
99.8291,100.0
99.8462,100.0
99.8633,100.0
99.8804,100.0
99.8975,100.0
99.9146,100.0
99.9316,100.0
99.9487,100.0
99.9658,100.0
99.9658,100.0
100.0,100.0
